text,label
Bukannya kelly mengandung merkuri? Yg tau jawabannya silahkan bantu koreksi,1
"Banyak yang beranggapan khususnya para wanita bahwa terlalu banyak makan timun bisa menyebabkan vagina 'becek' karena keputihan. Benarkah begitu?

via 
@detikHealth",0
ALBINO disebabkan oleh makan timun menyebabkan keputihan pada kulit,1
FAKTA :- Banyak Makan Timun Boleh Menyebabkan Keputihan MELAMPAU :3,1
"Q: bu bidan apa makan timun menyebabkan keputihan| A: tidak, itu hormonal, timun mnyebabkan jd sring kencing. Keringkan dg handuk stelah BAK",1
"Perhatian girls, perempuan tak elok makan timun sebab boleh menyebabkan keputihan. Then keputihan boleh menyebabkan ketumbuhan fibroid. Note",1
Beredar narasi yang menyebutkan pemegang kartu vaksin corona bisa mendapatkan bantuan PPKM senilai Rp 1 juta mulai 1 Agustus 2021. #kumparanNews,0
Viral di WA bantuan PPKM Rp 1 juta buat yang punya kartu vaksinasi. Faktanya seperti apa?,0
"Penerima manfaat sektor Kesehatan: 92,1 juta penerima bantuan iuran Kartu Indonesia Sehat dan 83% persen ketersediaan obat dan vaksin di Puskesmas, meningkat dari 77% di tahun 2015.",1
Cek Fakta: Hoaks Bantuan Rp 1 Juta Bagi Warga yang Punya Kartu Vaksin Selama PPKM,0
"Pemberian dana jaminan kesehatan / KIS dari Rp5,62 T menjadi Rp25,5 T. Penyaluran Bantuan Siswa Miskin meningkat dari Rp4,64 T menjadi Rp14,39 T.",1
"Pada tahun 2015-2017, pemerintah telah membelanjakan anggarannya utk hal yg produktif.

- Infrastruktur: 6 bandara baru; 9.544 km jalan rekonstruksi, pelebaran dan pembangunan baru; 105 bendungan baru; 818 km rel kereta api, 341.500 unit rusun, rumah khusus, dan rumah swadaya.",1
"Untuk melihat dan memahami utang pemerintah secara proporsional, tentu saja harus dibandingkan dalam rasio yang lazim digunakan dalam pengukuran ekonomi suatu negara.",1
"Covid naik lagi, ada jenazah yang sampe terlantar di biarin di teras seharian karena ambulance overload. Pada kemana nih yang kemarin girang nyemangatin video viral pemudik yang lolos penyekatan? Yang mudik? Yang alesan nya belum tentu taun depan ketemu lagi? What you've done?Relieved face",1
"Jenazah Covid-19 Terlantar di Depok, Relawan Pemusalaraan: Maaf, Sistem Antrian https://metro.tempo.co/read/1482148/jenazah-covid-19-terlantar-di-depok-relawan-pemusalaraan-maaf-sistem-antrian?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit #TempoMetro",0
Keluarganya terpaksa mengambil jenazah yang meninggal dengan suspect COVID-19 karena menilai jenazah dibiarkan terlantar dalam waktu lama oleh Satgas COVID-19. #publisherstory,0
Jenazah Positif Covid-19 Terlantar Akibat Menunggu Antrean Tim Pemulasaran http://dlvr.it/S2JMmV,0
"VIRAL 

5 Manfaat Baik Air Jahe, Meredakan Mual sampai Nyeri Haid",0
"Kenapa kiranti bisa sembuhin nyeri haid? 

Karena ada kandungan kunir (kurkuminoid), jahe, kencur yg senyawa alaminya emg bisa meredakan nyeri. Dan ada tambahan gula jawa untuk memaniskan",1
"Selain bisa untuk menghangatkan tubuh, jahe juga banyak manfaat lain loh.. Nah ini manfaat jahe yg lain, sobat...

1. Mengurangi reaksi alergi
2. Menurunkan berat badan
3. Meredakan nyeri haid
4. Meredakan nyeri sendi dan otot
5. Mencegah risiko penyakit jantung",1
"Iris tipis 5 cm jahe, rebus dalam 3 gelas air hingga menjadi 1 gelas, tambahkan gula minum 3x sehari untuk meredakan nyeri haid #tipsRIM",1
"Buat yg sering nyeri haid :) RT 
@drMetiMetiani
: ""Minum air jahe seminggu sebelum menstruasi,meredakan nyeri saat haid""",1
"Sahabat, ada yang tau rumput teki? Ternyata rumput teki jg bs meredakan nyeri haid lho! Caranya dg minum air rebusan umbi rumput teki&jahe.",1
#5 Kandungan air jahe di percaya mampu untuk meredakan nyeri dan kram yang di alami kamu saat haid,1
Ketiga siswa SMAN 2 Palangka Raya itu berhasil menemukan obat kanker dari akar kayu Bajakah. https://kumparan.com/@kumparannews/jokowi-ingin-undang-anak-sma-penemu-obat-kanker-ke-istana-1rfixqwsRCB?utm_medium=post&utm_source=Twitter&utm_campaign=int,0
Dari hasil penelitian terhadap kayu bajakah itu terdapat enam senyawa aktif obat penyembuh kanker dan antioksidan.,0
Jual akar kayu bajakah obat kanker.,1
Akar Kayu Bajakah Kering Obat Tumor Dan Kanker Dari Kalimantan Tengah Asli,1
Herbal kayu bajakah obat kanker payudara,1
"kayu bajakah obat kanker: mengandung fenolik, steroid, tannin, alkonoid, saponin, terpenoid, flavonoid",1
"Walau Patut Diapresiasi, Kayu Bajakah Belum Tepat Disebut Sebagai Obat Kanker",0
Menguap merupakan reaksi refleks untuk memberikan pasokan udara ke dalam tubuh. Karena paru-paru Anda kurang mendapat oksigen. Dengan mengambil nafas dalam - dalam sebagai respon alami akibat tertutupnya paru-paru oleh karbondioksida atau kekurangan oksigen. #DidYouKnow,1
Menguap ni sebab mengantuk ke sebab kurang oksigen?,1
Mau tanya dokter Koko. Benarkah menguap itu tanda kurang oksigen didarah?,1
Katanya kalau suka menguap artinya kurang oksigen mi Face with rolling eyes,1
Menguap kadang sebab kurang oksigen inda semestinya sbb ngantok rayang,1
alau kerja pagi mesti mengantuk sbb oksigen dlm kepala kurang. Kes tu menguap beratus kali Smiling face with open mouth and cold sweat #CariAkuDiSyurga #TeamLisa,1
"Menguap mungkin membantu mendongkrak jumlah oksigen yang masuk ke dalam otak dan mengeluarkan kelebihan karbon dioksida. Beberapa percaya bahwa menguap berfungsi untuk membawa udara dingin untuk mendinginkan otak, kurang lebih seperti fungsi radiator pada kendaraan.",1
Sirih adalah daun yang memiliki efek terapi tinggi. Bisa mempercepat penyembuhan luka dan anti bakterinya mencegah infeksi.,1
"Manfaat Sirih Hijau diantaranya dapat menurunkan gula darah pada penderita diabetes, menurunkan kolesterol dan tekanan darah, penangkal kanker, mempercepat penyembuhan luka bakar dan masih banyak lagi.",1
"""Pumpkin pernah baca di suatu buku atau web. Jadi, daun sirih itu dapat mempercepat penyembuhan luka. Kan waktu kita luka tubuh merespon agar segera menghentikan pendarahan tersebut walaupun dengan kecepatan yang berbeda - beda.""Ujarnya berhenti sebentar.",1
"Khlorofil pada daun sirih berkhasiat sebagai antiradang, antioksidan dan mempercepat penyembuhan luka  #alami",1
Mempercepat penyembuhan luka bakar #sirih,1
"Mempercepat penyembuhan luka

Stres oksidatif yang tinggi penyebab radikal bebas bisa memperlambat penyembuhan luka. Daun sirih mengandung polifenol yang termasuk dalam kategori antioksidan. Komponen ini meningkatkan aktivitas enzim pencegah radikal bebas. #kumparanFOOD",0
"Manfaat daun sirih baik sirih hijau atau sirih merah untuk kesehatan;
1. Menurunkan gula darah pada penderita diabetes tipe 2.
2. Menurunkan kolesterol dan tekanan darah.
3. Penangkal kanker.
4. Mempercepat penyembuhan luka bakar.
5. Membantu menurunkan depresi.
",1
DIY Sampo Campuran Aspirin yang Tak Merusak Warna Rambut  http://lifestyle.liputan6.com/read/2340098/diy-sampo-campuran-aspirin-yang-tak-merusak-warna-rambut,0
Sampo pewarna yg tidak merusak rambut,1
Kandungan Sampo Ini Merusak Rambut Anda http://fb.me/6nHP8tz2g,1
"semua sampo merusak rambut q,,,",1
Sampo bayi formulanya lembut utk rambut & tdk akan merusak warna rambut #haircaretip,1
"Kenapa Minuman Soda Dapat Membuat Perut Buncit? http://de.tk/63QC7c via 
@mytranstweet",0
terlalu banyak soda membuat perut buncit oenyoe,1
Minuman berkarbonasi atau soda.  berpeluang membuat perut menjadi buncit. Cowok ni sasarannya. Solusinya hindari sajalah...,1
Saya ga suka soda tp nyut e tetep buncit :(( RT @WRPdiet: Mitos/Fakta: minum soda bisa membuat perut buncit?,1
Hal ini disebabkan pemanis buatan dalam soda membuat perut lebih cepat buncit dan membuat rasa lapar lebih mudah datang.,1
Hal ini disebabkan pemanis buatan dalam soda membuat perut lebih cepat buncit dan membuat rasa lapar lebih mudah datang,1
"Kebanyakan soda dapat membuat perut tambah buncit?

Sepertinya iya. Tambah buncit lagi dah -_-",1
"Bukan Hanya Liur, Ini Senjatanya Komodo: Liur komodo yang mengandung 60 bakteri mematikan dikenal sangat berb... http://bit.ly/2fcyYRT",0
"Serangga batang tidak bergerak hampir sepanjang hari

 Air liur komodo mengandung 50 bakteri yang mematikan #kpt",1
"#faktanya air liur komodo mengandung banyak bakteri yang sangat berbahaya.
",1
"Uniknya air liur komodo mengandung bakteri yang sangat mematikan, tetapi mereka mampu bertahan #evolusi",1
Air Liur Komodo mengandung bakteri yg mematikan????wahaha serem-_-,1
Air liur Komodo mengandung sejuta bakteri menular yang berbahaya. Infeksi bisa mematikan jika tidak diobati.,1
Liur komodo mengandung ribuan bakteri.. Jd jgn skali2 kpikiran bt ngelap mulutny walo dy ngeces kmana2!!,1
Tau video viral uang koin tertempel di lengan seseorang lalu diklaim menempel setelah diletakkan persis di area bekas suntikan vaksin Covid-19 lalu menyebut vaksin tersebut mengandung magnet. Ada yang share di grup wa kalian belum? bantu lurusin yuk. Itu hoaks gaes #Ready4Vaksin,1
[Hoaks] Vaksin Covid-19 Mengandung Magnet Karena Koin Bisa Nempel pada Lengan Bekas Suntikan,1
"Ketua Technical Advisory Group on Immunization (ITAGI), Sri Rezeki Hadinegoro mengatakan, lubang jarum suntik yg digunakan utk vaksin sangat kecil sehingga tdk mungkin bisa dilewati partikel magnetik. Jadi berita bahwa vaksin Covid-19 mengandung magnet itu hoaks. #StayFitForLife",0
"Pria Berbaju Kostrad Sebut Vaksin Covid-19 Mengandung Magnet, Dokter Bongkar Komposisinya",1
"Ini Penyebab Uang Koin Bisa Menempel di Lengan, Bukan Karena Vaksin Covid-19 Mengandung Magnet https://tribunnews.com/nasional/2021/05/28/ini-penyebab-uang-koin-bisa-menempel-di-lenganbukan-karena-vaksin-covid-19-mengandung-magnet… via @tribunnews",1
Memakai emas sampai lengan dapat menyebabkan kanker yang membuat otaknya harus di potong ketik 1 untuk setuju,1
"Selamat maroko tp inget Maroko dapat menyebabkan kanker, serangan jantung. Impotensi dll RT @detikcom : Puasnya Maroko Usai Dapat Medali Emas",1
Tragedi Teluk Buyat jgn sampai terulang Pembuangan limbah tailing Merusak biota laut Menyebabkan kanker kulit dari sisa Air Raksa Penderitaan rakyat... Tragedi Newmont tambang emas,0
Pond's Gold (kalo ga salah) mngandung mikropartikel (or smthg lke that) emas. Bknnya emas bisa menyebabkan kanker ya? Enlighten me pls,1
"#Buang emas dirumah ini !!! *Dapat menyebabkan kanker, serangan jantung, impotensi dan gangguan kehamilan dan janin.#SERAMMM",1
"!!! RT 
@desyc
: Karena lipstick yang berubah hitam ketika dioles di cincin emas mengandung zat yang menyebabkan kanker.",1
"Kata siapa air dingin/es bisa bikin gendut? Air dingin/es bisa bikin gendut kalau rasanya manis ya Healthizen! Face with monocle

#senisehat #SelasaSambat #tipsdietsehat #infosehat #informasisehat #dietsehat",0
"""Mitos : Air Es Bikin Gendut / Gemuk & Perut Buncit?"" => http://goo.gl/W6T5c via 
@Shareaholic",1
Ini nih bnyk yg bilang kalo air es bikin gendut. padahal kalo air es nya ditambah susu gula kopi ama boba baru bikin gendats,1
"Tapi lebih banyak yg bilang ada hub nya kalau minum air es bikin gendut. Face with tears of joy

Jadi kesimpulannya...

Minum air es kaga bikin gendut,  asal kaga ketelen ampe perut.",1
"Sudah keterlaluan sekali lagu kebangsaan indonesia diganti liriknya dengan kata-kata yang tidak pantas!! 

RESPECT FOR INDONESIA RAYA SONGS AND INDONESIAN HOMELAND !

#IndonesiaRaya 
#Malaysia",1
Lagu Indonesia Raya sudah diganti dengan lagu Mars Perindo....,1
"[SALAH] Video “lagu Indonesia Raya..sudah diganti ya?” 

BUKAN diganti. Lagu Indonesia Raya di video itu adalah lagu Indonesia Raya 3 stanza yang memang sesuai dengan UU 24 tahun 2009 tentang Bendera, Bahasa, dan Lambang Negara, Serta Lagu Kebangsaan. Video itu merupakan ...",0
"Lagu Indonesia Raya sudah diganti lagu presiden, di hari peringatan",1
"ternyata syair lagu Indonesia Raya sudah diganti dari yg asli, syair aslinya bukan seperti sekarang yah!",1
Lagu Indonesia Raya Sudah Diganti http://cirt.bulelengkab.go.id/verifikasi/detail/2717-lagu-indonesia-raya-sudah-diganti,1
Tak benar penerima vaksin corona bisa dideteksi melalui bluetooth.,0
"PENERIMA VAKSIN CORONA DAPAT DIDETEKSI MELALUI BLUETOOTH
Beredar sebuah klaim penerima vaksin corona bisa dideteksi dg bluetooth, krn vaksin yang disuntikan mengandung microchip atau magnet. Info tsb tdk benar. Legkapnya di: https://bit.ly/2TylUQB
#Bluetooth #hantamhoaks #JSH",1
"Kenapa sih jajanan jaman 90'an udah jarang diperedaran?

Karena dulu belum atau bahkan gak ada istilah ""generasi micin"" atau hoax ""kebanyakan makan micin jadi bego"".

Sekarang orang tau nya itu jajanan yg menyebabkan kebodohan. #Gosip90an",1
kebanyakan micin menyebabkan kebodohan,1
"Banyak mengkonsumsi micin itu bisa disebabkan dan bisa menyebabkan kebodohan.

Sekali makan sekilo, misalnya.",1
"FYI sampe sekarang belum ada penelitian yang membuktikan micin itu menyebabkan kebodohan dan lainnya, bilangnya jangan bawa stigma negatif ke bola kita, tapi sendirinya juga bikin stigma negatif ke micin cuma gara gara rame generasi micin itu bego yang belum tentu kebenarannya Wajah tersenyum dengan mata tersenyum",0
"Hahaha. Itu micin kan MSG, kebanyakan makan micin menyebabkan kebodohan Wajah dengan air mata bahagia",1
"Coba cek di google nama penyakit GERD , itu yg menyebabkan beberapa kematian mendadak",1
"Tanda silang dalam kotak negatifKEMATIAN MENDADAK...☠Tanda silang dalam kotak negatif

Benarkah slalu karena JANTUNG...Ornamen tanda tanya merahOrnamen tanda tanya merahOrnamen tanda tanya merah

Jadi ingat dgn penyakit yg Ane idap slama 10 tahun hingga kini yaitu #GERD_MAAG (asam lambung naik)

.

Di saat kumat itu nyesek nya ampe ke ulu hati… https://instagram.com/p/B8uqnkUFPiK/?igshid=18y0q8ghj7023",1
"Inget ya ""GERD TIDAK MENYEBABKAN KEMATIAN MENDADAK.""
Saluran jantung sama lambung itu beda jadi ga bisa itu asam lambung masuk jantung. Karena memang dekat posisi organnya, jadi gejala mirip. Usia tua dgn keluhan gerd wajib direkam jantung ya untuk menyingkirkan diagnosis lain.",0
"Presiden Donald Trump meninggal dunia akibat COVID-19. “Karena penyakit COVID-19, Presiden Donald Trump meninggal dunia di usia 74 tahun”. Informasi diunggah pengguna Twitter foxnewes. Cek faktanya==> http://dlvr.it/RjsrcL",1
"#TRENDING Viral, Prediksi 'The Simpsons' Donald Trump Meninggal COVID-19?",1
Bulan ni Donald Trump meninggal.,1
besok donald trump meninggal dipnggil Almarhum donald trump bodoh kelal,1
nglegok.com/index.php/Pria India Pemuja Dewa 'DONALD TRUMP' Meninggal Akibat Serangan Jantung,1
"Kabar Duka - Sahabat Donald Trump Meninggal Karena Covid-19, Presiden AS Sempat Cerita Soal Chera",1
Twitter dengan tegas menghapus cuitan netizen yang berisi harapan agar Presiden Amerika Serikat Donald Trump meninggal dunia akibat Covid-19. https://inews.id/news/internasional/twitter-hapus-cuitan-netizen-yang-berharap-donald-trump-meninggal-akibat-covid-19 #iNewsid #Internasional,0
"Menjijikkan, Kader PDIP Minum Bekas Air Cucian Kaki Megawati via 
@Bamzcoid
 - http://mediamuslim.org/2016/12/menjijikkan-kader-pdip-minum-bekas-air.html,,TOLOL DAN EDIOT,LEBIH BAIK CUCI KAKI IBU LOE",1
Lebih jorok lagi kader PDIP.. Air bekas cucian kaki si megawati dibuat minum. Kan TOLOL..,1
"Kalo gw sih Jijai amat ih : Kader PDIP Minum air cucian kaki Megawati....hihihi
http://m.wartabuana.com/detail.php?id=38093",1
Hah..Ada Kader PDIP Minum Air Bekas Cucian Kaki Megawati? Ini Lihat Fotonya http://bitly.com/1dKtolB,1
"Menjijikkan, Kader PDIP Minum Bekas Air Cucian Kaki Megawati http://fb.me/1yVn0cbPh",1
Yg minum air cucian kaki Megawati Anda rekrut jadi kader PDIP ya?,1
Cara Menggugurkan Kandungan Dengan Nanas Muda: Cara Menggugurkan Kandungan Dengan Nanas Muda Cara Menggugurkan K... http://bit.ly/XUwGqI,1
Jumpa nanas boleh menggugurkan kandungan je hahahahaha,1
"Cara Menggugurkan Kandungan Dengan Buah NANAS,PEPAYA,DURIAN: Cara Menggugurkan Kandungan Dengan Buah - Berbagai… ",1
Karna nanas itu menggugurkan kandungan dan nanas itu pula menggugurkan isi perut saya yg langsung keluar… [pic] — https://path.com/p/AIgFQ,1
"Sebenarnya belum ada penelitian yg mengatakan bahwa dengan hanya makan Nanas bisa menggugurkan kandungan. Hem malah, Nanas itu mengandung banyak serat sehingga sangat bermanfaat untuk menjaga kerja saluran cerna. 
Konseling kehamilan tidak direncanakan cek http://bit.ly/HotlineSamsara",0
odol atau biasa disebut pasta gigi yg biasanya digunkn untuk gosok gigi. kali ini saya coba untuk di pakai menyembuhkan jerawat di kepala :3,1
"Tp odol yg kluar dgn digosok, bukan dipencet RT""
@yudi_114
: Menyembuhkan Jerawat Dengan Cepat Memakai Odol""",1
"cuci muka pake odol?? shock RT 
@sofianuruladni
: Pasta gigi membantu menyembuhkan #jerawat karena mengandung ... (more) http://tm.to/E0Ce",1
"Hey 
@edhoabdullah
 
@Jnyitzlicious
 bisa cuci muka pake odoL skrg RT 
@InfoFollowers
: Pasta Gigi Bisa Menyembuhkan Jerawat http://bit.ly/fXodT8",1
Bkn nya bakar lemak mlh menimbun lemak.. *grauk grauk lontong cap gomeh dan es campur* #arisankeluarga,1
Es susu roti coklat risoles ! Menimbun lemak untk musim hujan ;;),1
"sebelum bandung jd sedingin es jd investasi lemak dri skrg ye? hahaa RT @fajriahmuthi: bagus riiin, menimbun lem (cont) http://twt.im/uZo4p",1
Berhentiii makan xg menimbun lemak :( berhenti makan xg gga sehat n terntunya berhenti minum air es segala xg bentuk es yooo isookk akuu :D,1
Artinya dwiki makan mie setan gak ajak2 menyebabkan usus buntu trs besoknya di podcast doraemon,1
Makan Mie goreng 31 bhungkus menyebabkan usus buntu,1
"sampe saat ini tidak ada data dan penelitian valid yg menyatakan mie instan menyebabkan usus buntu. 

tapi ini jgn dijadiin alesan buat makan mie sebanyak-banyaknya yah bund apalagi ditambah jarang makan buah atau sayur yg mengandung serat.",0
"Kebanyakan makan mie usus buntu masuk rumah sakit
Bisa menyebabkan kematian klo bnyk bnyk",1
kebanyakan makan mie menyebabkan kematian contohnya usus buntu,1
"Minum air putih hangat kk, untuk melarutkan sisa lemak di tenggorokan biar gak mudah haus. 
(Katanya) Face with tears of joy",1
"Air hangat melarutkan lemak
Translate Tweet
Yess
0%
Kl cmpur sabun mungkin Kissing face with closed eyes
100%",1
#MitosDiet: Minum air hangat bs bantu melarutkan lemak. Air pada suhu berapapun = 0 Kal. Cara terbaik Bakar Lemak adl olahraga kardio.,0
"Diantara 3 mitos tentang makanan adalah,
1. Minum air dingin setelah makan dapat memicu kanker
2. Konsumsi sayap dan leher ayam dapat memicu kanker
3. Konsumsi mie instan dan cokelat dalam waktu bersamaan dapat menyebabkan keracunan",0
"Wajib Diketahui Bahaya Makan Sayap Ayam Menyebabkan Kanker
https://goo.gl/LUuaN0 http://fb.me/67GjPgnfJ",1
"Bukan.a ceker ayam and sayap ayam juga dapat menyebabkan kanker kisata yah min tepatnya kista coklat 
@wowfakta",1
"kesehatanmuslim.com HOAX:  Makan sayap dan ceker ayam suntik menyebabkan kanker http://bit.ly/1t4vOCD 
@KesehatanMuslim",1
"pasti air mentah ,beli es lgsg pilek. :(",1
"pantesan jadi pada pilek , org aku slh ngambil air astaga mana air mentah yg buat mnum !! :->",1
"Kereeeeen. Sehat banget mesti. Kirain karena boba susah di cerna
Kalo ku tak bisa minum es yg air nya mentah. Misal es rasa rasa terus air campuran nya mentah. Auto pilek tunai gk pake nanti. Sama saja Face with tears of joy",1
"Joke in the early pandemic. ""korona ga berani deketin orang indo, pilek sampe blablabla gapapa, minum es air mentah ga mati"". Pake masker buat nutupin muka kucel dibercandain, ""korona ya?"". Now, those are not funny at all.",1
"Harus air Mateng air galon , klo air mentah banyak bakterinya nti bisa pilek Kya kucing aku",1
"Banyak orang percaya bahwa emping yang berasal dari melinjo bisa menyebabkan asam urat. Padahal yang menyebabkan asam urat dari emping bukanlah melinjonya, tapi proses penggorengan dengan minyak yang menaikkan kadar lemak pada emping.",0
"Emping asam urat...
Mete mblenger...

Cen sing larang ki kudu di adohi
Squinting face with tongue",1
"Goreng emping, hello asam urat",1
"Asam urat,,pake emping",1
asam urat emping,1
"kan di blg ular ""takut"" ular kena garam mati",1
Katanya garam takut sama ular ya,1
oh iya ular takut garam,1
"Biasanya ular kena garam kristal takut
Gesek kulit",1
"Demi Allah
Garam
Takut ketemu ular om",1
Garam nya takut sama ular,1
Mengonsumsi makanan pedas menyebabkan Maag sebenarnya adalah MITOS. Rasa nyeri akibat makanan pedas sebenarnya bukanlah disebabkan oleh gangguan pada asam lambung.,0
"Terlalu sering makan pedas menyebabkan maag akut, gejalanya seperti muntah,mual,diare",1
Hindari makanan terlalu pedas agar asam lambung tidak naik dan menyebabkan maag #TipsMily,1
Makanan yang terlalu pedas nantinya akan membuat asam lambung kamu naik dan menyebabkan maag kambuh.,1
Kerokan bisa menyembuhkan penyakit masuk angin.,1
kerokan adalah cara ampuh menyembuhkan masuk anjing,1
"Manfaat kerokan 
Kerokan dipercaya bisa membantu untuk proses penyembuhan pada seseorang yang mengalami masuk angin. kerokan ini dilakukan dengan gerakan ringan serta durasi yang singkat, dapat langsung membantu menyembuhkan masuk",1
mengkurep lalu kerokan bisa menyembuhkan,1
kerokan ibu always selalu menyembuhkan..,1
"Bilang aja gini 
""Kalo takut diawasin karena vaksin itu mengandung chip, mama make smartphone emg ga takut diawasin? Kan di dalem smartphone ad gps yg secara nyata mama bisa liat kegunaanya dan bisa track jg. Jgn karena banyak berita vaksin ngandung chip mm jd takut sementara -c",1
"Dalam film! Air minum bisa meledak???! Bagaimana dgn vaksin? Tidakkah mungkin bisa meledak? Atau mengandung bahan chip? Sehingga semua manusia masuk dalam monitor Tiongkok? Tiongkok memang hebat! ""Tuntutlah ilmu sampai kenegeri China""!!!",1
"""Vaksin itu bahaya karena mengandung chip""
Besoknya malah beli saham blue chip.

Nggak nyambung itu indah.",1
vaksin mengandung magnet/chip dsb apalah itu(?) .... bapaknya lagi keringetan kali bisa nempel tu coin 1000an td nyoba nempelin trnyata bisa nempel kok padahal blm vaksin hahahaha,1
"Aku lebih memilih dipecat dari PNS daripada suntik vaksin yang bahannya juga haramin darah dan mengandung chip.
Tujuan komumis adalah agar manusia bisa diperlakukan seperti hewan, ini pernah dicoba saat lenin berkuasa.",1
"BAGAIMANA SEBUAH HOAKS DIBUAT DAN MENYEBAR?

Kita ambil sebuah contoh kasus hoaks yang banyak didebunk di atas. Yaitu hoaks vaksin covid19 mengandung chip.",0
Nomor satu penyebab kanker kulit adalah dari paparan sinar matahari. Kita sebagai warga negara Indonesia yang tinggal di negara dengan musim panas sangat panjang tentunya hal ini… https://instagram.com/p/BkY9E_Egrdn/?utm_source=ig_twitter_share&igshid=8c11dvf62l4b,1
Jenggot dan kumis ampuh untuk mengurangi risiko kanker kulit di area wajah dari paparan sinar matahari.,1
"Fungsi :
Melindungi kulit dari paparan sinar matahari yang dapat berpotensi menyebabkan kanker kulit.",1
"Pernah dengar gak kalau pembalut bisa menyebabkan kanker serviks? Ternyata itu mitos loh. Semua pembalut sama baiknya asal kita ganti dengan teratur, bahkan kalau 2 jam sudah terasa basah sebaiknya langsung diganti #MenstrualHygieneDay",0
"berita beb, katanya pembalut yg beredar di indo gak ada yg aman,semuanya mengandung klorin bisa bikin keputihan sampe kanker",1
Tissue dan Pembalut Dapat Menyebabkan Kanker https://blog.kusonime.id/tissue-dan-pembalut-dapat-menyebabkan-kanker/,1
"""Jangan makan coklat/kacang mulu nanti jerawatan!""

Eits, nih ya, mimin kasih tau. Menurut penelitian American Academy of Dermatology untuk urusan kulit menyatakan bahwa kacang dapat menyebabkan jerawat hanyalah mitos dan tidak benar. 

#KlopSaluto #EnaknyaGaBisaStop #Saluto",0
Ya Allah deg2an bgt panen jerawat setelah td siang makan banyak bgt kacang rebuss di kantorWeary face,1
nope bestie. justru kacang penyebab jerawat Smiling cat face with heart-shaped eyesKissing cat face with closed eyes,1
"Jika makan kacang menghasilkan jerawat, maka makanlah jerawat agar menghasilkan kacang",1
"mikir kenapa jadi breakout, dari jumat sampe kemarin udah minum chatime 2x minuman family mart 2x ditambah brownies dan ngemil kacang mede

jerawat:",1
"Yg seminggu lalu vaksin bareng ma gw di polsek Andir Bandung.
Selamat vaksin anda di sponsori BANK NCP.
telah masuk di antara sel darah kalian aliran aliran RIBA RIBA CLUBS.
Rolling on the floor laughingRolling on the floor laughingRolling on the floor laughing",1
"Pada dasarnya yg bikin bank riba itu sistem bunga, bunga termasuk riba, dan udah jelas banget tertera dalil di Al-quran larangan riba. Lebih jelasnya cari di google aja:)",0
"pertanyaan apakah minum kopi itu baik atau buruk bagi kesehatan mungkin jawabannya  sama dengan pendapat ulama perihal bunga bank itu riba atau tidak

selamat pagi dari Banda Aceh ..",1
"Gmn ummat mau kaya,dikit2 riba,Bank itu haram.
Lebih baik miskin tdk berhutang tdk dilaknat Allah...
Ada ummat yg bgitu? 
Banyak...Grinning face",1
Jual kentut. Kan bau kentut bisa mencegah kanker.,1
mad.. katanya  bau yaa kentut napi yg satu sel dgn mu.. tapi Itu bagus loo untuk anti kanker.,1
peneliti menemukan fakta bahwa setiap  bau kentut yang dikeluarkan mengandung gas hidrogen sulfide. Senyawa  kimia ini ternyata mampu mencegah kerusakan mitokondria. Yaitu sel-sel  yang terbentuk dari salah satu gejala yang mengakibatkan kanker. #sebarkankebaikan,0
"Fakta Unik, Mencium Bau Kentut Suami Bisa Cegah Kanker dan Panjangkan Umur Istri http://dlvr.it/PzpNNH",1
Menghirup Aroma Bau Kentut Bisa Memperpanjang Usia Dan Mencegah Kanker: Menghirup Aroma Bau Kentut Bisa… http://dlvr.it/D74bCr,1
Skripsi ditiadakan.,1
"barutau skripsi udah ditiadakan, diganti jadi apaa ilmiah gitu",1
"Tiba tiba ada keajaiban, ""untuk lulusan 2022 dan seterusnya, skripsi ditiadakan *ketok palu*"" 
Hiyaa mimpi dulu kawan",1
skripsi ditiadakan loh!,1
Skripsi ditiadakan tapi di ganti TA wkwk,1
"#3 nah ini yang lebih penting , jangan terlalu sering kuku cantik-mu itu terkena bahan kimia misalnya kutek yang bisa merusak kukumu (1)",0
"Ayooo, sista"" yg mau bergaya tapi takut dompet jebol, bisa order dkita, kutek sm hairchalk ngga merusak rmbt sm kuku, jamtgn ori & murmer ;)",1
"Njirr soda gembira,  bikin cacing perut loncat"" haha",1
"Yakali buka puasa lgsg minum soda,  itu cacing lgsg almarhum haha",1
Cacing lu demo je kalo lu minum soda,1
Ngajarin soda dan cacing diperut km ngedance Thumbs up,1
"Babi kalau disiram pake soda kan keluar cacing pita yak. 

Terus berati. 

Cacing pita kalau disiram pake soda keluar babinya yak.",1
siram aja dek kalo ketemu org ini pake soda biar keluar cacing pitanyeee,1
"Daripada yang memakai softlens! Mereka itu ibarat batu akik yang meredup! Merusak mata! Tidak alami!  (""¬_¬)--o)*з*)ː̖́. '-')/plak",1
Yg bahaya itu kalo gak ada uang utk sekedar beli mie instan dan nasi,1
"Bahaya makan mie dan nasi secara bersamaan 

Selain rasanya yang enak, mi juga mudah di olah sehingga para orang tua juga tidak…",1
"iya min bahaya bisa bikin kekenyangan,apalagi mie instan goreng dengan nasi dan telorDrooling face",1
